episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,ball_in_target,ball_out_of_playground,time_limit,done
0,0,4.340710581358017e-15,-1.570000000029128,1.570000000076637,1.5700000000404446,1.2722719824053582e-13,0.0,0.1622708556858301,0.2015999999999998,-0.018460129446004753,1.0,1.0,1.0,1.0,-1.0,1.0,4.340710581358017e-15,-1.570000000029128,1.570000000076637,1.5700000000404446,1.2722719824053582e-13,0.0,0.2556694354062221,0.23176487238236604,-0.030479445185904827,-0.05566943540622207,-0.03176487238236602,0.030479445185904827,0.2,0.2,0.0,0.3464257681671376,0.0,0,0,0,False
0,1,4.340710581358017e-15,-1.570000000029128,1.570000000076637,1.5700000000404446,1.2722719824053582e-13,0.0,0.2556694354062221,0.23176487238236604,-0.030479445185904827,1.0,1.0,1.0,1.0,-1.0,1.0,0.5894205362256606,-0.8404000001226083,1.6601881543473194,1.823799632031401,0.7263259016345996,0.0,0.2556694354062221,0.23176487238236604,-0.030479445185904827,-0.05566943540622207,-0.03176487238236602,0.030479445185904827,0.2,0.2,0.0,0.3464257681671376,-0.2032128840835688,0,0,1,False
0,2,0.5894205362256606,-0.8404000001226083,1.6601881543473194,1.823799632031401,0.7263259016345996,0.0,0.2556694354062221,0.23176487238236604,-0.030479445185904827,1.0,1.0,1.0,1.0,-1.0,1.0,0.6046197491722646,-0.7939033528879855,1.662117567497132,1.8292292181117684,0.7602997226506241,0.0,0.256917735098672,0.23296292046984157,-0.03194682198345129,-0.05691773509867196,-0.032962920469841575,0.03194682198345129,0.2,0.2,0.0,0.3482801234019987,-0.2226836140496104,0,0,2,False
0,3,0.6046197491722646,-0.7939033528879855,1.662117567497132,1.8292292181117684,0.7602997226506241,0.0,0.256917735098672,0.23296292046984157,-0.03194682198345129,1.0,1.0,1.0,1.0,-1.0,1.0,0.6067945039550754,-0.7802911653831858,1.662393634455135,1.8300061016458264,0.7651608118393787,0.0,0.256917735098672,0.23296292046984157,-0.03194682198345129,-0.05691773509867196,-0.032962920469841575,0.03194682198345129,0.2,0.2,0.0,0.3482801234019987,-0.20414006170099935,0,0,3,False
0,4,0.6067945039550754,-0.7802911653831858,1.662393634455135,1.8300061016458264,0.7651608118393787,0.0,0.256917735098672,0.23296292046984157,-0.03194682198345129,1.0,1.0,1.0,1.0,-1.0,1.0,0.6096984657429164,-0.761906202253927,1.6627622681526602,1.83104347841785,0.7716518504443769,0.0,0.2581595395427624,0.23409077304061154,-0.03344338811175168,-0.05815953954276237,-0.03409077304061155,0.03344338811175168,0.2,0.2,0.0,0.35009041416193537,-0.2231481146803343,0,0,4,False
0,5,0.6096984657429164,-0.761906202253927,1.6627622681526602,1.83104347841785,0.7716518504443769,0.0,0.2581595395427624,0.23409077304061154,-0.03344338811175168,1.0,1.0,1.0,1.0,-1.0,1.0,0.6143541318183932,-0.7435676090508986,1.663353266079931,1.8327066131994603,0.7820583607365007,0.0,0.25935675665933106,0.23530078932509993,-0.0350417470213355,-0.05935675665933103,-0.03530078932509992,0.0350417470213355,0.2,0.2,0.0,0.35193793872808,-0.2244442150254862,0,0,5,False
0,6,0.6143541318183932,-0.7435676090508986,1.663353266079931,1.8327066131994603,0.7820583607365007,0.0,0.25935675665933106,0.23530078932509993,-0.0350417470213355,1.0,1.0,1.0,1.0,-1.0,1.0,0.6164401258405319,-0.730056093033714,1.6636180656005235,1.8334517888948763,0.7867210487182742,0.0,0.25935675665933106,0.23530078932509993,-0.0350417470213355,-0.05935675665933103,-0.03530078932509992,0.0350417470213355,0.2,0.2,0.0,0.35193793872808,-0.20596896936404,0,0,6,False
0,7,0.6164401258405319,-0.730056093033714,1.6636180656005235,1.8334517888948763,0.7867210487182742,0.0,0.25935675665933106,0.23530078932509993,-0.0350417470213355,1.0,1.0,1.0,1.0,-1.0,1.0,0.6164401258405319,-0.730056093033714,1.6636180656005235,1.8334517888948763,0.7867210487182742,0.0,0.26462070353969536,0.2417429208242344,-0.044174724583032274,-0.06462070353969535,-0.04174292082423439,0.044174724583032274,0.2,0.2,0.0,0.36113039584402495,-0.3024897690814621,0,0,7,False
0,8,0.6164401258405319,-0.730056093033714,1.6636180656005235,1.8334517888948763,0.7867210487182742,0.0,0.26462070353969536,0.2417429208242344,-0.044174724583032274,1.0,1.0,1.0,1.0,-1.0,1.0,0.6553259007801626,-0.6052560930470884,1.6685542899764052,1.8473428807007353,0.8736399150283196,0.0,0.26551187651490205,0.24300364247569953,-0.0461613900937384,-0.065511876514902,-0.043003642475699516,0.0461613900937384,0.2,0.2,0.0,0.36287491062666277,-0.22888260313970957,0,0,8,False
0,9,0.6553259007801626,-0.6052560930470884,1.6685542899764052,1.8473428807007353,0.8736399150283196,0.0,0.26551187651490205,0.24300364247569953,-0.0461613900937384,1.0,1.0,1.0,1.0,-1.0,1.0,0.6590592515289511,-0.5751732472700202,1.6690282076756595,1.848676538518794,0.8819848333186182,0.0,0.26632746530638174,0.24388176722546848,-0.047820559961543094,-0.06632746530638173,-0.043881767225468465,0.047820559961543094,0.2,0.2,0.0,0.3642738545607893,-0.22612636662166005,0,0,9,False
0,10,0.6590592515289511,-0.5751732472700202,1.6690282076756595,1.848676538518794,0.8819848333186182,0.0,0.26632746530638174,0.24388176722546848,-0.047820559961543094,1.0,1.0,1.0,1.0,-1.0,1.0,0.6590592515289511,-0.5751732472700202,1.6690282076756595,1.848676538518794,0.8819848333186182,0.0,0.2718107904249653,0.2525124238921949,-0.06632399472837668,-0.07181079042496528,-0.05251242389219492,0.06632399472837668,0.2,0.2,0.0,0.3768852640898629,-0.3445567273356672,0,0,10,False
0,11,0.6590592515289511,-0.5751732472700202,1.6690282076756595,1.848676538518794,0.8819848333186182,0.0,0.2718107904249653,0.2525124238921949,-0.06632399472837668,1.0,1.0,1.0,1.0,-1.0,1.0,0.7032327868751826,-0.3703249199935845,1.6746356690698023,1.8644565669659092,0.9807230896600468,0.0,0.27219554319902084,0.25328097186307874,-0.0684958999274736,-0.07219554319902083,-0.053280971863078716,0.0684958999274736,0.2,0.2,0.0,0.3780652757820932,-0.2308327548133497,0,0,11,False
0,12,0.7032327868751826,-0.3703249199935845,1.6746356690698023,1.8644565669659092,0.9807230896600468,0.0,0.27219554319902084,0.25328097186307874,-0.0684958999274736,1.0,1.0,1.0,1.0,-1.0,1.0,0.7032327868751826,-0.3703249199935845,1.6746356690698023,1.8644565669659092,0.9807230896600468,0.0,0.2733698006247327,0.2557539452152404,-0.07703334723182213,-0.07336980062473271,-0.055753945215240436,0.07703334723182213,0.2,0.2,0.0,0.3821979395189158,-0.2624256071276837,0,0,12,False
0,13,0.7032327868751826,-0.3703249199935845,1.6746356690698023,1.8644565669659092,0.9807230896600468,0.0,0.2733698006247327,0.2557539452152404,-0.07703334723182213,1.0,1.0,1.0,1.0,-1.0,1.0,0.7236482021921724,-0.2346795119839454,1.6772272355406586,1.8717495271474458,1.0263563516443241,0.0,0.2733698006247327,0.2557539452152404,-0.07703334723182213,-0.07336980062473271,-0.055753945215240436,0.07703334723182213,0.2,0.2,0.0,0.3821979395189158,-0.2210989697594579,0,0,13,False
0,14,0.7236482021921724,-0.2346795119839454,1.6772272355406586,1.8717495271474458,1.0263563516443241,0.0,0.2733698006247327,0.2557539452152404,-0.07703334723182213,1.0,1.0,1.0,1.0,-1.0,1.0,0.7236482021921724,-0.2346795119839454,1.6772272355406586,1.8717495271474458,1.0263563516443241,0.0,0.2737513739970058,0.2566175751646942,-0.08102262459284712,-0.07375137399700575,-0.05661757516469415,0.08102262459284712,0.2,0.2,0.0,0.3838711507062877,-0.23866768722686288,0,0,14,False
