episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,done
0,0,-0.01447403430938704,-0.08994328960915653,-0.2941130395782086,1.175587654467061,1.4373494387725576,0.0,-0.05373210883014873,0.20404853216082222,-0.1876848677181563,-0.18908506631851196,-0.6795945167541504,-0.39273256063461304,-0.27540621161460876,-0.13269205391407013,0.8838236331939697,-0.01447403430938704,-0.08994328960915653,-0.2941130395782086,1.175587654467061,1.4373494387725576,0.0,0.12798917924085013,0.2169548952564714,-0.4335985503103197,0.0720108207591499,-0.016954895256471394,0.4335985503103197,0.2,0.2,0.0,0.5014562387783242,0.0,False
0,1,-0.01447403430938704,-0.08994328960915653,-0.2941130395782086,1.175587654467061,1.4373494387725576,0.0,0.12798917924085013,0.2169548952564714,-0.4335985503103197,0.3376268446445465,0.8973620533943176,0.850573718547821,-0.25166240334510803,-0.9192428588867188,0.779914379119873,-0.20420944560493212,-0.7261812120106435,-0.7210419063019943,0.8558626969324397,1.5981565775230373,0.0,0.12798917924085013,0.2169548952564714,-0.4335985503103197,0.0720108207591499,-0.016954895256471394,0.4335985503103197,0.2,0.2,0.0,0.5014562387783242,-0.2807281193891621,False
0,2,-0.20420944560493212,-0.7261812120106435,-0.7210419063019943,0.8558626969324397,1.5981565775230373,0.0,0.12798917924085013,0.2169548952564714,-0.4335985503103197,-0.48580408096313477,0.1408618837594986,-0.8140654563903809,0.2805449664592743,0.8953232765197754,0.901930570602417,-0.20383548984309557,-0.7094871664674087,-0.7175185828365309,0.8576325369364175,1.5996844312911547,0.0,0.13377981037877323,0.21593486711179657,-0.4355600329144711,0.06622018962122678,-0.015934867111796553,0.4355600329144711,0.2,0.2,0.0,0.5042196413984931,-0.3097438469009348,False
0,3,-0.20383548984309557,-0.7094871664674087,-0.7175185828365309,0.8576325369364175,1.5996844312911547,0.0,0.13377981037877323,0.21593486711179657,-0.4355600329144711,-0.5830343961715698,-0.36909985542297363,0.5366232395172119,0.8246734738349915,-0.85865718126297,-0.7050862312316895,-0.2109754606574106,-0.7026380458708138,-0.7191481185445243,0.8681792504669477,1.6060535162709222,0.0,0.1286560711506758,0.21741465426213857,-0.43436187082486954,0.07134392884932421,-0.017414654262138576,0.43436187082486954,0.2,0.2,0.0,0.5024855732837846,-0.26390210549480786,False
0,4,-0.2109754606574106,-0.7026380458708138,-0.7191481185445243,0.8681792504669477,1.6060535162709222,0.0,0.1286560711506758,0.21741465426213857,-0.43436187082486954,-0.9860696196556091,-0.8247482180595398,-0.9678333401679993,0.7205334901809692,0.6830090880393982,0.8154959678649902,-0.22233865672564615,-0.7096512757978078,-0.7071987004654542,0.8840605447126577,1.5987573334901826,0.0,0.12500411799179062,0.21931800729048556,-0.43002823367162346,0.0749958820082094,-0.019318007290485557,0.43002823367162346,0.2,0.2,0.0,0.4986488740501791,-0.24095744468903432,False
0,5,-0.22233865672564615,-0.7096512757978078,-0.7071987004654542,0.8840605447126577,1.5987573334901826,0.0,0.12500411799179062,0.21931800729048556,-0.43002823367162346,-0.6033551692962646,0.19953018426895142,0.16639013588428497,-0.3613234758377075,0.4409996569156647,-0.2929394245147705,-0.2347057554334051,-0.7325404634611904,-0.7215987004589568,0.8963514322878303,1.607872321347119,0.0,0.12500411799179062,0.21931800729048556,-0.43002823367162346,0.0749958820082094,-0.019318007290485557,0.43002823367162346,0.2,0.2,0.0,0.4986488740501791,-0.2793244370250896,False
0,6,-0.2347057554334051,-0.7325404634611904,-0.7215987004589568,0.8963514322878303,1.607872321347119,0.0,0.12500411799179062,0.21931800729048556,-0.43002823367162346,-0.2569107413291931,-0.7615135908126831,-0.9551007747650146,-0.7090659737586975,-0.9008506536483765,0.8345856070518494,-0.23942693652476577,-0.7240377181955219,-0.7116224268675411,0.8935039989417797,1.6120902144349083,0.0,0.13528625683088788,0.21816454576837027,-0.43248643139672427,0.06471374316911213,-0.018164545768370257,0.43248643139672427,0.2,0.2,0.0,0.5029340450396113,-0.3243187324141271,False
0,7,-0.23942693652476577,-0.7240377181955219,-0.7116224268675411,0.8935039989417797,1.6120902144349083,0.0,0.13528625683088788,0.21816454576837027,-0.43248643139672427,0.001778317615389824,-0.5635825395584106,-0.7966237664222717,0.23764687776565552,-0.9320544004440308,0.9550895690917969,-0.2402367408436821,-0.7347112086449736,-0.7299837758815524,0.8876548533118597,1.6067654755518561,0.0,0.13866806799934828,0.2177412671180961,-0.4346372389306119,0.061331932000651734,-0.01774126711809608,0.4346372389306119,0.2,0.2,0.0,0.5055191608179573,-0.30861073819243945,False
0,8,-0.2402367408436821,-0.7347112086449736,-0.7299837758815524,0.8876548533118597,1.6067654755518561,0.0,0.13866806799934828,0.2177412671180961,-0.4346372389306119,0.9194990992546082,0.9605265855789185,0.7337677478790283,-0.437504380941391,0.6436068415641785,0.840981662273407,-0.2336844042561998,-0.734799388286011,-0.7381879176295228,0.8927230776872492,1.6010187923912125,0.0,0.1406966407891707,0.2167443375264044,-0.43529957185630663,0.059303359210829285,-0.01674433752640439,0.43529957185630663,0.2,0.2,0.0,0.5062206730640312,-0.290125458992754,False
0,9,-0.2336844042561998,-0.734799388286011,-0.7381879176295228,0.8927230776872492,1.6010187923912125,0.0,0.1406966407891707,0.2167443375264044,-0.43529957185630663,-0.060092877596616745,-0.17679421603679657,0.6827499270439148,0.45193397998809814,-0.8917964696884155,0.8697768449783325,-0.2336844042561998,-0.734799388286011,-0.7381879176295228,0.8927230776872492,1.6010187923912125,0.0,0.1406966407891707,0.2167443375264044,-0.43529957185630663,0.059303359210829285,-0.01674433752640439,0.43529957185630663,0.2,0.2,0.0,0.5062206730640312,-0.28311033653201556,False
