episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,done
0,0,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.13891299959416592,0.20159999999999925,-0.034773114034667346,0.010162360966205597,0.07735764235258102,0.21095982193946838,0.43599626421928406,0.24140344560146332,0.8860698938369751,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.1600830186178731,0.2015846501319842,-0.020555492760041066,0.03991698138212689,-0.0015846501319841829,0.020555492760041066,0.2,0.2,0.0,0.25823530413414214,0.0,False
0,1,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.1600830186178731,0.2015846501319842,-0.020555492760041066,0.7169108390808105,-0.00017657876014709473,0.10113362967967987,0.5317976474761963,0.08735129982233047,0.9131972789764404,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.160090374110214,0.20158449812100795,-0.02055605543970085,0.039909625889786,-0.0015844981210079475,0.02055605543970085,0.2,0.2,0.0,0.2582397900802411,-0.2583295090022206,False
0,2,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.160090374110214,0.20158449812100795,-0.02055605543970085,0.730644166469574,0.39537283778190613,0.35661581158638,0.641089677810669,0.02929680421948433,0.9390769600868225,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.16009398604967634,0.20158442348345007,-0.02055633201089266,0.03990601395032367,-0.0015844234834500664,0.02055633201089266,0.2,0.2,0.0,0.2582419929952736,-0.25828605129592364,False
0,3,5.751656397412925e-15,-1.5412824087680383,1.5412594485003852,1.5412810253250346,1.2460837897107973e-13,0.0,0.16009398604967634,0.20158442348345007,-0.02055633201089266,0.2706042528152466,0.5087511539459229,0.36346402764320374,0.7238072156906128,0.13904982805252075,0.7937862873077393,0.009428854329254693,-1.5399758934663723,1.546174882383408,1.5555954413293178,0.005245955626620594,0.0,0.1600955349474768,0.20158439147844054,-0.0205564506657019,0.03990446505252322,-0.001584391478440535,0.0205564506657019,0.2,0.2,0.0,0.2582429376804395,-0.2582618313837569,False
0,4,0.009428854329254693,-1.5399758934663723,1.546174882383408,1.5555954413293178,0.005245955626620594,0.0,0.1600955349474768,0.20158439147844054,-0.0205564506657019,0.5827547907829285,0.43405336141586304,0.4155258536338806,0.7499436736106873,0.07772916555404663,0.9364703893661499,0.009897485720257367,-1.536797193252961,1.5474666982710794,1.5574156555961387,0.004824095741352867,0.0,0.15997435579071215,0.20109216601482482,-0.02085232451583166,0.040025644209287864,-0.0010921660148248068,0.02085232451583166,0.2,0.2,0.0,0.25780743430107045,-0.24909736671368965,False
0,5,0.009897485720257367,-1.536797193252961,1.5474666982710794,1.5574156555961387,0.004824095741352867,0.0,0.15997435579071215,0.20109216601482482,-0.02085232451583166,0.76518714427948,0.43490278720855713,0.2992706298828125,0.5121483206748962,0.09036951512098312,0.9063231945037842,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16072214811677102,0.20110520524615752,-0.020387705588615548,0.03927785188322899,-0.0011052052461575014,0.020387705588615548,0.2,0.2,0.0,0.2582451761631502,-0.26700001340474483,False
0,6,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16072214811677102,0.20110520524615752,-0.020387705588615548,0.6938024163246155,0.27866679430007935,0.11775794625282288,0.3199416697025299,0.20071060955524445,0.9262107610702515,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16079741525315,0.2010888114480694,-0.020349434818015016,0.03920258474685,-0.0010888114480693896,0.020349434818015016,0.2,0.2,0.0,0.25827624424074275,-0.2588976057925941,False
0,7,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16079741525315,0.2010888114480694,-0.020349434818015016,0.6904188394546509,0.3460554778575897,0.28273066878318787,0.8126880526542664,0.07448232173919678,0.7413852214813232,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.1617153563398635,0.20067415599902694,-0.019944088182846015,0.038284643660136494,-0.0006741559990269325,0.019944088182846015,0.2,0.2,0.0,0.25849514505208016,-0.2628731612788283,False
0,8,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.1617153563398635,0.20067415599902694,-0.019944088182846015,0.739121675491333,0.4445006251335144,0.3855724036693573,0.5488007664680481,-0.1585315763950348,0.7379159927368164,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16266305406084577,0.20054467182229088,-0.019591512242971287,0.03733694593915424,-0.0005446718222908765,0.019591512242971287,0.2,0.2,0.0,0.25896189276547715,-0.2682968470334171,False
0,9,0.01004260724887142,-1.5360343349451655,1.547887303904059,1.5580124506087627,0.00482459518908629,0.0,0.16266305406084577,0.20054467182229088,-0.019591512242971287,0.5176607370376587,0.6839462518692017,0.37806713581085205,0.8933027982711792,0.07154867053031921,0.8757891058921814,0.022179614147546354,-1.5305154682943132,1.55138580531062,1.5678470766489438,0.0072625875579795185,0.0,0.16280540022610057,0.20052632727579633,-0.01953945439165869,0.037194599773899426,-0.0005263272757963182,0.01953945439165869,0.2,0.2,0.0,0.2590331958483782,-0.26045925750639903,False
