episode,timestep,s1,s2,s3,s4,s5,g_s,rb_x,rb_y,rb_z,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,nrb_x,nrb_y,nrb_z,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,done
0,0,8.963002778100136e-13,-1.5699961981083672,1.569996282634631,1.56999619848224,-4.385714599498352e-12,0.0,0.16226948672530556,0.2015999999999012,-0.018461070053468753,-1.0,1.0,-1.0,1.0,1.0,1.0,8.963002778100136e-13,-1.5699961981083672,1.569996282634631,1.56999619848224,-4.385714599498352e-12,0.0,0.16227032877936556,0.20159999999996184,-0.018460491481425062,0.03772967122063445,-0.0015999999999618338,0.018460491481425062,0.2,0.2,0.0,0.25945136220086373,0.0,False
0,1,8.963002778100136e-13,-1.5699961981083672,1.569996282634631,1.56999619848224,-4.385714599498352e-12,0.0,0.16227032877936556,0.20159999999996184,-0.018460491481425062,-1.0,1.0,-1.0,1.0,1.0,1.0,7.949601715543908e-13,-1.5699966300641028,1.5699967049923014,1.5699966303967827,-3.872976473432242e-12,0.0,0.16227035460306094,0.2015999999999637,-0.018460473738063407,0.037729645396939085,-0.0015999999999636943,0.018460473738063407,0.2,0.2,0.0,0.25945137708946975,-0.25945167486159004,False
0,2,7.949601715543908e-13,-1.5699966300641028,1.5699967049923014,1.5699966303967827,-3.872976473432242e-12,0.0,0.16227035460306094,0.2015999999999637,-0.018460473738063407,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.0004752263286267738,-1.5695216565527794,1.5695217258652436,1.570472109520402,0.0004752263254171323,0.0,0.16230943355966743,0.2016232578474612,-0.018514190046893253,0.03769056644033257,-0.0016232578474612079,0.018514190046893253,0.2,0.2,0.0,0.25949771783307923,-0.26042453270526894,False
0,3,-0.0004752263286267738,-1.5695216565527794,1.5695217258652436,1.570472109520402,0.0004752263254171323,0.0,0.16230943355966743,0.2016232578474612,-0.018514190046893253,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.0015812214249962156,-1.5684156545499863,1.5684157240181904,1.571578097711279,0.001581221420967011,0.0,0.16230943355966743,0.2016232578474612,-0.018514190046893253,0.03769056644033257,-0.0016232578474612079,0.018514190046893253,0.2,0.2,0.0,0.25949771783307923,-0.25949771783307923,False
0,4,-0.0015812214249962156,-1.5684156545499863,1.5684157240181904,1.571578097711279,0.001581221420967011,0.0,0.16230943355966743,0.2016232578474612,-0.018514190046893253,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.0022692064943705533,-1.5678942831768856,1.5678943526456246,1.5720994692035009,0.0021025928530952484,0.0,0.16240031592102777,0.20167724223144526,-0.018639282800593432,0.037599684078972254,-0.00167724223144524,0.018639282800593432,0.2,0.2,0.0,0.25960546124581274,-0.2617603295004829,False
0,5,-0.0022692064943705533,-1.5678942831768856,1.5678943526456246,1.5720994692035009,0.0021025928530952484,0.0,0.16240031592102777,0.20167724223144526,-0.018639282800593432,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.0032486698349363566,-1.5669099498610488,1.5669100193320677,1.573083802519086,0.0030869261679546942,0.0,0.162457764067176,0.20171916743737278,-0.01871807220454584,0.03754223593282402,-0.0017191674373727706,0.01871807220454584,0.2,0.2,0.0,0.25967963694596397,-0.26116315094898845,False
0,6,-0.0032486698349363566,-1.5669099498610488,1.5669100193320677,1.573083802519086,0.0030869261679546942,0.0,0.162457764067176,0.20171916743737278,-0.01871807220454584,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.0039994291242053965,-1.5661592795085963,1.5661616402133787,1.5738321816421676,0.003835305289090783,0.0,0.16254311259218382,0.20176946361025652,-0.018835856872157206,0.03745688740781619,-0.0017694636102565035,0.018835856872157206,0.2,0.2,0.0,0.25978061783134315,-0.2618002355389269,False
0,7,-0.0039994291242053965,-1.5661592795085963,1.5661616402133787,1.5738321816421676,0.003835305289090783,0.0,0.16254311259218382,0.20176946361025652,-0.018835856872157206,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.004577824803911098,-1.5655832962918053,1.5655869587884337,1.5744068630714958,0.004409986716589888,0.0,0.16261894312421218,0.20181417677139576,-0.018940077221479917,0.03738105687578783,-0.001814176771395765,0.018940077221479917,0.2,0.2,0.0,0.259870369865261,-0.26166541054361836,False
0,8,-0.004577824803911098,-1.5655832962918053,1.5655869587884337,1.5744068630714958,0.004409986716589888,0.0,0.16261894312421218,0.20181417677139576,-0.018940077221479917,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.005331970237110192,-1.564830100791493,1.5648337248048592,1.5751600970593813,0.005163220702569927,0.0,0.1626900982248441,0.2018561906245885,-0.01903855037136276,0.03730990177515592,-0.0018561906245884918,0.01903855037136276,0.2,0.2,0.0,0.2599547194303703,-0.2616417107325558,False
0,9,-0.005331970237110192,-1.564830100791493,1.5648337248048592,1.5751600970593813,0.005163220702569927,0.0,0.1626900982248441,0.2018561906245885,-0.01903855037136276,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.005623988509694739,-1.5645380790050765,1.5645417032446844,1.5754521186229187,0.005455242264793178,0.0,0.1626900982248441,0.2018561906245885,-0.01903855037136276,0.03730990177515592,-0.0018561906245884918,0.01903855037136276,0.2,0.2,0.0,0.2599547194303703,-0.2599547194303703,False
