episode,timestep,s1,s2,s3,s4,s5,g_s,n_s1,n_s2,n_s3,n_s4,n_s5,n_g_s,a1,a2,a3,a4,a5,g_a,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,reward,done
0,0,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,-0.4613272249698639,-0.17957180738449097,0.915863573551178,0.1906803995370865,-0.3115592300891876,0.5132591724395752,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.03473220283650384,-0.0021735323040891472,0.014902064880567126,0.2,0.2,0.0,0.0,False
0,1,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,-0.15669909119606018,-0.6050469875335693,0.418740451335907,0.3430737555027008,0.42613643407821655,-0.48677098751068115,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.034681719468463656,-0.0021817058907388697,0.014845290247404625,0.2,0.2,0.0,-0.2622872045607799,False
0,2,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,-0.3246537148952484,-0.295889675617218,-0.41181889176368713,-0.7580745220184326,0.09506839513778687,0.20263732969760895,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.034681719468463656,-0.0021817058907388697,0.014845290247404625,0.2,0.2,0.0,-0.26158738256521985,False
0,3,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,-0.3197241723537445,-0.605536937713623,-0.9253796339035034,-0.7857528924942017,-0.5228917598724365,0.775631844997406,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.034681719468463656,-0.0021817058907388697,0.014845290247404625,0.2,0.2,0.0,-0.26158738256521985,False
0,4,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.6992678046226501,-0.07512834668159485,-0.5808048248291016,0.48584675788879395,-0.5608340501785278,0.9679164886474609,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.037315509672973424,-0.002180495395607343,0.017005623402600204,0.2,0.2,0.0,-0.22956014228879168,False
0,5,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.8631422519683838,0.5195027589797974,0.2652635872364044,0.06966947019100189,0.4495311379432678,0.07482387870550156,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.03774932528655048,-0.002132402843125382,0.017474398852094772,0.2,0.2,0.0,-0.2542353642724626,False
0,6,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.8443204760551453,-0.25057971477508545,0.8820366263389587,-0.39946800470352173,-0.10581697523593903,-0.6695103645324707,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.037319070698786164,-0.0017615172315117434,0.01733121925335876,0.2,0.2,0.0,-0.2591793648472744,False
0,7,3.97917352151397e-10,-1.5683038121398702,1.568339922047083,1.568304168731354,-2.0132410931139624e-09,0.0,0.6910958290100098,-0.6013390421867371,0.09209389984607697,0.227458193898201,0.4592806398868561,0.9654430747032166,-0.0030336924527974343,-1.5716871168328173,1.5775237645778641,1.567139158792134,-0.005700859410482923,0.0,0.03742192951493643,-0.0014781668098076968,0.017496960799610713,0.2,0.2,0.0,-0.25401531823223883,False
0,8,-0.0030336924527974343,-1.5716871168328173,1.5775237645778641,1.567139158792134,-0.005700859410482923,0.0,-0.2115607112646103,-0.46760788559913635,-0.09259787946939468,-0.8286690711975098,-0.3685552477836609,0.27258017659187317,-0.0030336924527974343,-1.5716871168328173,1.5775237645778641,1.567139158792134,-0.005700859410482923,0.0,0.03793100777887912,-0.0009432610342238128,0.018439327867960084,0.2,0.2,0.0,-0.24543673425480916,False
0,9,-0.0030336924527974343,-1.5716871168328173,1.5775237645778641,1.567139158792134,-0.005700859410482923,0.0,0.8988733291625977,0.037020206451416016,0.7521204352378845,-0.22557903826236725,0.15489095449447632,0.6688463687896729,-0.0030336924527974343,-1.5716871168328173,1.5775237645778641,1.567139158792134,-0.005700859410482923,0.0,0.03809287690844909,-0.0007664766622546778,0.01874730958520429,0.2,0.2,0.0,-0.25426784870146707,False
