episode,timestep,s1,s2,s3,s4,s5,g_s,a1,a2,a3,a4,a5,g_a,ns1,ns2,ns3,ns4,ns5,ng_s,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,distance,reward,done
0,18,0.001960079155922542,-1.5790527816015631,1.5787430876995705,1.579394120288859,0.0001551081664123195,0.0,0.19713959097862244,-0.90267014503479,0.8720533847808838,0.9310837984085083,0.0163011122494936,0.20558270812034607,0.002074766941743782,-1.5795782056282361,1.5792506812272427,1.5799360936324003,0.00016452429913187252,0.0,0.03617985841014805,-0.0015015973785953702,0.017432487963398566,0.2,0.2,0.0,0.26027643799091527,-0.2614561190093114,False
0,19,0.002074766941743782,-1.5795782056282361,1.5792506812272427,1.5799360936324003,0.00016452429913187252,0.0,0.19734054803848267,-0.9027903079986572,0.8721950054168701,0.931178867816925,0.016394538804888725,0.2058039903640747,0.002269141444151089,-1.5804680631682029,1.5801617751269714,1.5809088466042285,0.00018157348513428456,0.0,0.03602422536568001,-0.0014927320047037097,0.017329140585575414,0.2,0.2,0.0,0.2603606629870943,-0.2620451629106753,False
0,20,0.002269141444151089,-1.5804680631682029,1.5801617751269714,1.5809088466042285,0.00018157348513428456,0.0,0.19768258929252625,-0.9030000567436218,0.8724504709243774,0.931347668170929,0.01655770093202591,0.20618976652622223,0.0023827794653588836,-1.5809876793702138,1.5806627815724312,1.5814437152070586,0.00019102044616088823,0.0,0.03602422536568001,-0.0014927320047037097,0.017329140585575414,0.2,0.2,0.0,0.2603606629870943,-0.2603606629870943,False
0,21,0.0023827794653588836,-1.5809876793702138,1.5806627815724312,1.5814437152070586,0.00019102044616088823,0.0,0.19787785410881042,-0.9031171202659607,0.8725853562355042,0.9314422607421875,0.016646746546030045,0.20641054213047028,0.002509453488263667,-1.581566123315983,1.5812216783986108,1.5820403294274337,0.0002016491049884176,0.0,0.035915791582826706,-0.0014859876341460575,0.017256898635232523,0.2,0.2,0.0,0.26041895325667896,-0.26158475864837194,False
0,22,0.002509453488263667,-1.581566123315983,1.5812216783986108,1.5820403294274337,0.0002016491049884176,0.0,0.19809558987617493,-0.9032474160194397,0.872735857963562,0.9315475821495056,0.01674599014222622,0.2066565304994583,0.0026471835355318016,-1.582194716879037,1.5818290208398722,1.5826886372708984,0.00021420984413467872,0.0,0.035789523891179786,-0.0014781778048576348,0.017172780430151316,0.2,0.2,0.0,0.26048693054192457,-0.2618464762468366,False
0,23,0.0026471835355318016,-1.582194716879037,1.5818290208398722,1.5826886372708984,0.00021420984413467872,0.0,0.19833208620548248,-0.9033889174461365,0.8728992938995361,0.93166184425354,0.01685452274978161,0.20692366361618042,0.0026471835355318016,-1.582194716879037,1.5818290208398722,1.5826886372708984,0.00021420984413467872,0.0,0.035664472373188635,-0.001470474497975869,0.017089470725304732,0.2,0.2,0.0,0.26055434700747765,-0.2619026763185393,False
0,24,0.0026471835355318016,-1.582194716879037,1.5818290208398722,1.5826886372708984,0.00021420984413467872,0.0,0.19833208620548248,-0.9033889174461365,0.8728992938995361,0.93166184425354,0.01685452274978161,0.20692366361618042,0.002952158922142871,-1.5835851539196169,1.5831724933073805,1.5841226340049985,0.00023995745986252768,0.0,0.035524923141858566,-0.0014619195183142029,0.01699650405608175,0.2,0.2,0.0,0.26062969338435643,-0.2621366209219321,False
0,25,0.002952158922142871,-1.5835851539196169,1.5831724933073805,1.5841226340049985,0.00023995745986252768,0.0,0.19885559380054474,-0.9037010669708252,0.8732599020004272,0.9319139719009399,0.017093311995267868,0.20751485228538513,0.0030871719448764164,-1.5841997343444463,1.5837663427046755,1.5847564353577221,0.0002514688841034014,0.0,0.035426560294483475,-0.0014559085487356382,0.016930972813655104,0.2,0.2,0.0,0.2606828686088109,-0.26174637309790033,False
0,26,0.0030871719448764164,-1.5841997343444463,1.5837663427046755,1.5847564353577221,0.0002514688841034014,0.0,0.1990872025489807,-0.9038387537002563,0.8734189867973328,0.9320250749588013,0.01719898171722889,0.20777606964111328,0.0035044605274902035,-1.586096031061264,1.585598764857356,1.5867119306288746,0.00028734532118957466,0.0,0.03524369452538337,-0.0014447771535567636,0.016809138937391995,0.2,0.2,0.0,0.2607818735800245,-0.262761973004297,False
0,27,0.0035044605274902035,-1.586096031061264,1.585598764857356,1.5867119306288746,0.00028734532118957466,0.0,0.199801966547966,-0.904262363910675,0.8739087581634521,0.9323668479919434,0.01752510853111744,0.20858190953731537,0.003583310279191194,-1.586453478670824,1.585944197059902,1.5870805076481274,0.00029420614154360917,0.0,0.03509173051306687,-0.0014355875534495066,0.016707896938712722,0.2,0.2,0.0,0.260864307827447,-0.26251299277589685,False
0,28,0.003583310279191194,-1.586453478670824,1.585944197059902,1.5870805076481274,0.00029420614154360917,0.0,0.1999368667602539,-0.904341995716095,0.8740009069442749,0.9324310421943665,0.01758662983775139,0.20873390138149261,0.003735008399862319,-1.5871399854553525,1.5866076610594368,1.5877883494951752,0.00030751639699627177,0.0,0.034964699172451985,-0.0014279177866467635,0.016623253034576204,0.2,0.2,0.0,0.26093330397738607,-0.26231322697616705,False
0,29,0.003735008399862319,-1.5871399854553525,1.5866076610594368,1.5877883494951752,0.00030751639699627177,0.0,0.2001960724592209,-0.9044949412345886,0.8741778135299683,0.9325541853904724,0.017704864963889122,0.20902560651302338,0.0038732582785083436,-1.587765117825449,1.5872118254216554,1.5884328921458326,0.0003196948529807964,0.0,0.03487352179178069,-0.0014224335040159744,0.016562499285960982,0.2,0.2,0.0,0.2609828862334209,-0.26197453135411797,False
0,30,0.0038732582785083436,-1.587765117825449,1.5872118254216554,1.5884328921458326,0.0003196948529807964,0.0,0.2004321664571762,-0.9046338796615601,0.8743386268615723,0.9326661825180054,0.017812594771385193,0.20929117500782013,0.003989396986191134,-1.588289662958318,1.5877187937117767,1.5889737038366611,0.00032998225016702136,0.0,0.03477307527143653,-0.0014164073533758945,0.016495566896913155,0.2,0.2,0.0,0.2610375634533275,-0.26213110785145943,False
0,31,0.003989396986191134,-1.588289662958318,1.5877187937117767,1.5889737038366611,0.00032998225016702136,0.0,0.200630322098732,-0.904750406742096,0.8744734525680542,0.9327599406242371,0.017903024330735207,0.20951403677463531,0.0041059693407162895,-1.5888156568123726,1.5882271767364002,1.589515991963978,0.00034035578813510723,0.0,0.03477307527143653,-0.0014164073533758945,0.016495566896913155,0.2,0.2,0.0,0.2610375634533275,-0.2610375634533275,False
0,32,0.0041059693407162895,-1.5888156568123726,1.5882271767364002,1.589515991963978,0.00034035578813510723,0.0,0.2008291333913803,-0.9048670530319214,0.8746085166931152,0.9328538775444031,0.017993735149502754,0.20973747968673706,0.004222651578602234,-1.5893416948551742,1.5887356153577372,1.5900583103436015,0.0003507813784145893,0.0,0.03466393901684886,-0.0014098802852929406,0.01642284216208888,0.2,0.2,0.0,0.2610970369089645,-0.2622865060217046,False
0,33,0.004222651578602234,-1.5893416948551742,1.5887356153577372,1.5900583103436015,0.0003507813784145893,0.0,0.2010279893875122,-0.9049835801124573,0.8747434020042419,0.9329476356506348,0.018084542825818062,0.20996078848838806,0.00439720402071996,-1.59012802008867,1.589495650291207,1.5908689509748168,0.0003664346623573355,0.0,0.03454649247290227,-0.001402881334945683,0.016344578109653812,0.2,0.2,0.0,0.2611611169309478,-0.2624427173706132,False
0,34,0.00439720402071996,-1.59012802008867,1.589495650291207,1.5908689509748168,0.0003664346623573355,0.0,0.20132535696029663,-0.9051575660705566,0.8749449253082275,0.9330875873565674,0.018220217898488045,0.2102947235107422,0.00448983511114479,-1.5905449462962662,1.5898986470901357,1.5912987575834479,0.0003747751266255536,0.0,0.034421820722796204,-0.0013954829849027745,0.016261498796871193,0.2,0.2,0.0,0.2612292295333674,-0.2625914815817599,False
0,35,0.00448983511114479,-1.5905449462962662,1.5898986470901357,1.5912987575834479,0.0003747751266255536,0.0,0.20148305594921112,-0.9052497148513794,0.875051736831665,0.9331616759300232,0.01829216629266739,0.2104717493057251,0.004606870996112159,-1.5910710907197154,1.5904072310686999,1.591841135346142,0.00038537154110682836,0.0,0.03432976174559202,-0.0013900352920528023,0.01620014908526027,0.2,0.2,0.0,0.26127958012173713,-0.2622865918891315,False
0,36,0.004606870996112159,-1.5910710907197154,1.5904072310686999,1.591841135346142,0.00038537154110682836,0.0,0.2016821652650833,-0.9053658843040466,0.8751863241195679,0.9332550764083862,0.018383048474788666,0.21069514751434326,0.0047235633327236915,-1.5915953276389,1.5909139816385554,1.5923815344503,0.00039597079572093266,0.0,0.03432976174559202,-0.0013900352920528023,0.01620014908526027,0.2,0.2,0.0,0.26127958012173713,-0.26127958012173713,False
0,37,0.0047235633327236915,-1.5915953276389,1.5909139816385554,1.5923815344503,0.00039597079572093266,0.0,0.2018805742263794,-0.9054814577102661,0.8753201961517334,0.9333479404449463,0.01847362518310547,0.2109176516532898,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.03422959926752213,-0.0013841269398265302,0.016133398156739767,0.2,0.2,0.0,0.2613344196205436,-0.262431209596673,False
0,38,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.2020791918039322,-0.9055969715118408,0.8754540681838989,0.9334408044815063,0.018564244732260704,0.21114034950733185,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.03412106875740792,-0.0013777462175200105,0.01606106898108273,0.2,0.2,0.0,0.2613939066593703,-0.26258364743590407,False
0,39,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.2020791918039322,-0.9055969715118408,0.8754540681838989,0.9334408044815063,0.018564244732260704,0.21114034950733185,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.033800444767333,-0.0013590443928249616,0.015847392032718302,0.2,0.2,0.0,0.26157006088726337,-0.2650931454451249,False
0,40,0.004840381447987164,-1.592119677033007,1.591420853902869,1.592922034197067,0.00040662380648976364,0.0,0.2020791918039322,-0.9055969715118408,0.8754540681838989,0.9334408044815063,0.018564244732260704,0.21114034950733185,0.006539312610348508,-1.5997335478267347,1.598781287607384,1.6007700135367486,0.000562671324502316,0.0,0.03324792425488064,-0.0013274221007357142,0.015479212754229685,0.2,0.2,0.0,0.26187514521719035,-0.26797683181573007,False
0,41,0.006539312610348508,-1.5997335478267347,1.598781287607384,1.6007700135367486,0.000562671324502316,0.0,0.20496225357055664,-0.9072591662406921,0.8773829936981201,0.9347740411758423,0.01988096721470356,0.21436995267868042,0.0069601531808572755,-1.6016187988775135,1.6006038078787037,1.6027132054887572,0.0006013979647921247,0.0,0.03267641135032877,-0.0012955256877905303,0.015098436992397837,0.2,0.2,0.0,0.2621927435688138,-0.2685447106012823,False
0,42,0.0069601531808572755,-1.6016187988775135,1.6006038078787037,1.6027132054887572,0.0006013979647921247,0.0,0.20567570626735687,-0.9076663851737976,0.8778563737869263,0.9351001381874084,0.020206985995173454,0.21516887843608856,0.007053011712997171,-1.6020291123704529,1.6010006305903595,1.603135938178924,0.0006104724933596955,0.0,0.032608741523641654,-0.001291756257691465,0.015053330483047595,0.2,0.2,0.0,0.26223044695503367,-0.26298451467943146,False
0,43,0.007053011712997171,-1.6020291123704529,1.6010006305903595,1.603135938178924,0.0006104724933596955,0.0,0.20583191514015198,-0.9077548980712891,0.8779593110084534,0.9351708292961121,0.020278317853808403,0.21534274518489838,0.007149109337163703,-1.6024531552039956,1.601410748104394,1.6035727959640391,0.0006199179833564198,0.0,0.032608741523641654,-0.001291756257691465,0.015053330483047595,0.2,0.2,0.0,0.26223044695503367,-0.26223044695503367,False
0,44,0.007149109337163703,-1.6024531552039956,1.601410748104394,1.6035727959640391,0.0006199179833564198,0.0,0.20599347352981567,-0.907846212387085,0.8780655860900879,0.9352438449859619,0.020352205261588097,0.2155224233865738,0.007149109337163703,-1.6024531552039956,1.601410748104394,1.6035727959640391,0.0006199179833564198,0.0,0.03250827565811995,-0.0012861545014410112,0.014986350565292919,0.2,0.2,0.0,0.2622864548928522,-0.26340661364922247,False
0,45,0.007149109337163703,-1.6024531552039956,1.601410748104394,1.6035727959640391,0.0006199179833564198,0.0,0.20599347352981567,-0.907846212387085,0.8780655860900879,0.9352438449859619,0.020352205261588097,0.2155224233865738,0.007209059239086801,-1.6027175411264631,1.6016664560845653,1.6038451667114864,0.0006258245196229638,0.0,0.0323994143056688,-0.0012801071071755054,0.014913771914395163,0.2,0.2,0.0,0.262347209695231,-0.26356230574280753,False
0,46,0.007209059239086801,-1.6027175411264631,1.6016664560845653,1.6038451667114864,0.0006258245196229638,0.0,0.20609420537948608,-0.9079031348228455,0.8781318068504333,0.9352892637252808,0.020398171618580818,0.21563446521759033,0.007469651159228857,-1.603865978933382,1.602777221976189,1.6050282618107976,0.0006515740893194875,0.0,0.032301993466028425,-0.0012747200488737623,0.014848821971056511,0.2,0.2,0.0,0.26240164222075407,-0.2634902927312153,False
0,47,0.007469651159228857,-1.603865978933382,1.602777221976189,1.6050282618107976,0.0006515740893194875,0.0,0.2065318524837494,-0.9081500768661499,0.8784191608428955,0.9354863166809082,0.020598173141479492,0.21612094342708588,0.0075866801557393495,-1.6043814149502025,1.6032757593371145,1.6055592417925428,0.0006631672581475369,0.0,0.032301993466028425,-0.0012747200488737623,0.014848821971056511,0.2,0.2,0.0,0.26240164222075407,-0.26240164222075407,False
0,48,0.0075866801557393495,-1.6043814149502025,1.6032757593371145,1.6055592417925428,0.0006631672581475369,0.0,0.20672839879989624,-0.9082606434822083,0.8785478472709656,0.9355745911598206,0.02068791352212429,0.2163393348455429,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.26355149933610383,False
0,49,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.262456397321485,False
0,50,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.262456397321485,False
0,51,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.262456397321485,False
0,52,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.262456397321485,False
0,53,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03220409568748166,-0.0012693259107572899,0.014783552967631262,0.2,0.2,0.0,0.262456397321485,-0.262456397321485,False
0,54,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03212875373566136,-0.001265181695651577,0.014733318127301304,0.2,0.2,0.0,0.26249857018347,-0.2633420274231698,False
0,55,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.03212875373566136,-0.001265181695651577,0.014733318127301304,0.2,0.2,0.0,0.26249857018347,-0.26249857018347,False
0,56,0.0076466447012667835,-1.6046450755312343,1.603530788594383,1.6058308384126687,0.0006691488670390719,0.0,0.20682895183563232,-0.9083171486854553,0.8786137104034424,0.9356196522712708,0.020733879879117012,0.2164510190486908,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03212875373566136,-0.001265181695651577,0.014733318127301304,0.2,0.2,0.0,0.26249857018347,-0.26249857018347,False
0,57,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.20684900879859924,-0.9083284735679626,0.878626823425293,0.9356287121772766,0.02074303850531578,0.2164732664823532,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03207856856272112,-0.0012624277223200852,0.014699856457421747,0.2,0.2,0.0,0.2625266800317554,-0.2630888769974631,False
0,58,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.20684900879859924,-0.9083284735679626,0.878626823425293,0.9356287121772766,0.02074303850531578,0.2164732664823532,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03207856856272112,-0.0012624277223200852,0.014699856457421747,0.2,0.2,0.0,0.2625266800317554,-0.2625266800317554,False
0,59,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.20684900879859924,-0.9083284735679626,0.878626823425293,0.9356287121772766,0.02074303850531578,0.2164732664823532,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03207856856272112,-0.0012624277223200852,0.014699856457421747,0.2,0.2,0.0,0.2625266800317554,-0.2625266800317554,False
0,60,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.20684900879859924,-0.9083284735679626,0.878626823425293,0.9356287121772766,0.02074303850531578,0.2164732664823532,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03207856856272112,-0.0012624277223200852,0.014699856457421747,0.2,0.2,0.0,0.2625266800317554,-0.2625266800317554,False
0,61,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.20684900879859924,-0.9083284735679626,0.878626823425293,0.9356287121772766,0.02074303850531578,0.2164732664823532,0.007658640476405018,-1.604697777525656,1.6035817665394951,1.6058851252563773,0.0006703494505498765,0.0,0.03207856856272112,-0.0012624277223200852,0.014699856457421747,0.2,0.2,0.0,0.2625266800317554,-0.2625266800317554,False
