episode,timestep,s1,s2,s3,s4,s5,g_s,n_s1,n_s2,n_s3,n_s4,n_s5,n_g_s,a1,a2,a3,a4,a5,g_a,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,reward,done
0,0,4.340722984990919e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.2722742361987826e-13,0.0,0.9675123691558838,-0.9566524624824524,-0.9955249428749084,0.9893693327903748,0.7736824154853821,0.2908254563808441,4.340722984990919e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.2722742361987826e-13,0.0,0.03826432247091717,-0.0012565993472560626,0.0199538665158073,0.2,0.2,0.0,0.0,False
0,1,4.340722984990919e-15,-1.5700000000293026,1.5700000000768075,1.5700000000406173,1.2722742361987826e-13,0.0,0.8474400639533997,-0.9249367117881775,-0.9718542098999023,0.933996319770813,0.8844085931777954,0.22775983810424805,0.010026835125643488,-1.5799142883127313,1.5596828561151892,1.5802533502698233,0.0080180741439341,0.0,0.03856149132832534,-0.0010541808371685168,0.02082170751643414,0.2,0.2,0.0,-0.2531968557935787,False
0,2,0.010026835125643488,-1.5799142883127313,1.5596828561151892,1.5802533502698233,0.0080180741439341,0.0,0.7184422612190247,-0.9732917547225952,-0.9593400359153748,0.9731323719024658,0.6250758767127991,0.35708722472190857,0.01190842234537576,-1.581795698685277,1.5577276523991561,1.5821957560722546,0.009538021498222637,0.0,0.038625603921814314,-0.0010093143349808634,0.021012891556088473,0.2,0.2,0.0,-0.2574387608737244,False
0,3,0.01190842234537576,-1.581795698685277,1.5577276523991561,1.5821957560722546,0.009538021498222637,0.0,0.9644193053245544,-0.9830596446990967,-0.9433104395866394,0.9555584788322449,0.8242056965827942,0.17552721500396729,0.012314918613116814,-1.5823388730714834,1.5571956172838253,1.5827361172149845,0.009892751373517196,0.0,0.038666133848366147,-0.0009880903022580962,0.021132765835341294,0.2,0.2,0.0,-0.25795478236082536,False
0,4,0.012314918613116814,-1.5823388730714834,1.5571956172838253,1.5827361172149845,0.009892751373517196,0.0,0.6950889825820923,-0.9913058876991272,-0.9888346195220947,0.9879044890403748,0.7922754287719727,0.2317429780960083,0.012717596388522606,-1.5827982436573538,1.5567482265956953,1.5831868266935019,0.010272346005297674,0.0,0.038666133848366147,-0.0009880903022580962,0.021132765835341294,0.2,0.2,0.0,-0.2585950939260707,False
0,5,0.012717596388522606,-1.5827982436573538,1.5567482265956953,1.5831868266935019,0.010272346005297674,0.0,0.8837553858757019,-0.9914095401763916,-0.6514214277267456,0.9683895707130432,0.8429638147354126,0.42739638686180115,0.013052105995148255,-1.5832611646439083,1.5563065224557304,1.5836471052170957,0.010645144020105813,0.0,0.03870268863120481,-0.00096473259143765,0.021239681324478787,0.2,0.2,0.0,-0.2579189080454819,False
0,6,0.013052105995148255,-1.5832611646439083,1.5563065224557304,1.5836471052170957,0.010645144020105813,0.0,0.7225852012634277,-0.9509557485580444,-0.94588702917099,0.8867078423500061,0.7684819102287292,0.20797418057918549,0.013557910298085384,-1.5838348604746444,1.5559136682966022,1.5842047518615348,0.011131043051035528,0.0,0.03874318420312413,-0.00093456209954611,0.021378938144684643,0.2,0.2,0.0,-0.25778100884313226,False
0,7,0.013557910298085384,-1.5838348604746444,1.5559136682966022,1.5842047518615348,0.011131043051035528,0.0,0.9212458729743958,-0.9895654320716858,-0.8410642743110657,0.9939864277839661,0.683836817741394,0.3665624260902405,0.013986309371818087,-1.5843873932281514,1.5553685941606112,1.5847237095900137,0.011614714709868738,0.0,0.038797543763178274,-0.0009000224990161781,0.021542227144725215,0.2,0.2,0.0,-0.2575345918785885,False
0,8,0.013986309371818087,-1.5843873932281514,1.5553685941606112,1.5847237095900137,0.011614714709868738,0.0,0.959999680519104,-0.9936056733131409,-0.8820694088935852,0.9936156272888184,0.8466198444366455,0.3921148180961609,0.014305475571015896,-1.584726668248535,1.5550790434899184,1.5850647440780958,0.011857532464500595,0.0,0.038797543763178274,-0.0009000224990161781,0.021542227144725215,0.2,0.2,0.0,-0.2584784681307992,False
0,9,0.014305475571015896,-1.584726668248535,1.5550790434899184,1.5850647440780958,0.011857532464500595,0.0,0.9049853682518005,-0.9528706073760986,-0.9442970752716064,0.9817247986793518,0.4976509213447571,0.41139036417007446,0.014857391389634775,-1.585298653392774,1.5545650738453862,1.5856384223591464,0.012327198002952578,0.0,0.03883238141604928,-0.0008694501470920782,0.0216623959253745,0.2,0.2,0.0,-0.25773414241515336,False
0,10,0.014857391389634775,-1.585298653392774,1.5545650738453862,1.5856384223591464,0.012327198002952578,0.0,0.9485045671463013,-0.9657774567604065,-0.9406065940856934,0.9919759035110474,0.5071902871131897,0.364162415266037,0.014857391389634775,-1.585298653392774,1.5545650738453862,1.5856384223591464,0.012327198002952578,0.0,0.03923804513557137,-0.0005431120329463205,0.0230055948565726,0.2,0.2,0.0,-0.250246517397377,False
