episode,timestep,s1,s2,s3,s4,s5,g_s,n_s1,n_s2,n_s3,n_s4,n_s5,n_g_s,a1,a2,a3,a4,a5,g_a,jp_x,jp_y,jp_z,bp_x,bp_y,bp_z,reward,done
0,0,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,-0.6466218829154968,0.7386280298233032,0.5457932353019714,0.6385327577590942,0.01710152067244053,-0.9677255153656006,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,0.036672616273885975,-0.001761373398017739,0.017816474300321076,0.2,0.2,0.0,0.0,False
0,1,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,-0.8351764678955078,0.8230192065238953,0.4847509562969208,0.6088752746582031,-0.13228358328342438,-0.9837610125541687,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,0.03575179425602901,-0.0018955073073849962,0.01726777240745286,0.2,0.2,0.0,-0.2737577423839512,False
0,2,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,-0.646047055721283,0.6927294731140137,0.5430160760879517,0.8031988739967346,-0.17271889746189117,-0.9928062558174133,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,0.035548492513246654,-0.001924311533869063,0.01714814829394859,0.2,0.2,0.0,-0.263831590908088,False
0,3,4.1821632132706514e-11,-1.5699999934804838,1.5699999944114145,1.5699999937758513,-4.674713557805109e-10,0.0,-0.6634401679039001,0.6796355247497559,0.40535134077072144,0.6784208416938782,-0.06610714644193649,-0.9965295791625977,-0.007238408320457203,-1.5617695926182376,1.5760417701545555,1.5771126247895841,0.0001482498483808737,0.0,0.035548492513246654,-0.001924311533869063,0.01714814829394859,0.2,0.2,0.0,-0.26098234594126085,False
0,4,-0.007238408320457203,-1.5617695926182376,1.5760417701545555,1.5771126247895841,0.0001482498483808737,0.0,-0.7130234241485596,0.759926438331604,0.4340236186981201,0.6746163368225098,0.09796306490898132,-0.9932124614715576,-0.00758013609209577,-1.5614369811761344,1.5762122461429953,1.5774658076086412,0.00010384356791170439,0.0,0.035466260152688986,-0.0019381991710533141,0.01710322671843675,0.2,0.2,0.0,-0.26223437456091697,False
0,5,-0.00758013609209577,-1.5614369811761344,1.5762122461429953,1.5774658076086412,0.00010384356791170439,0.0,-0.7668104767799377,0.7139462828636169,0.5461265444755554,0.6521283388137817,-0.07304742187261581,-0.9918901920318604,-0.007922717912494675,-1.561089958847461,1.576435536934805,1.5777763588116063,0.00012017345109580122,0.0,0.03535230409644946,-0.001957183056909506,0.017049360973690867,0.2,0.2,0.0,-0.26278497487854974,False
0,6,-0.007922717912494675,-1.561089958847461,1.576435536934805,1.5777763588116063,0.00012017345109580122,0.0,-0.7131109237670898,0.5314059853553772,0.4070355296134949,0.7298604846000671,-0.04004064202308655,-0.9951704740524292,-0.008360631163751131,-1.5607064975155558,1.576753916153072,1.5782141479951557,8.024083134456359e-05,0.0,0.03519791316156466,-0.0019826579436751195,0.016961915947396846,0.2,0.2,0.0,-0.2634639331547042,False
0,7,-0.008360631163751131,-1.5607064975155558,1.576753916153072,1.5782141479951557,8.024083134456359e-05,0.0,-0.5577231049537659,0.7303960919380188,0.38121548295021057,0.7403993606567383,0.06856872141361237,-0.9916430115699768,-0.008746955493273487,-1.5603631143941592,1.5769844746622403,1.5786400341819335,7.673614892674984e-05,0.0,0.03507283732036816,-0.002002268462303851,0.016902563158732925,0.2,0.2,0.0,-0.26313128513463907,False
0,8,-0.008746955493273487,-1.5603631143941592,1.5769844746622403,1.5786400341819335,7.673614892674984e-05,0.0,-0.6828435063362122,0.6234598159790039,0.5055549740791321,0.8890624642372131,-0.07353542745113373,-0.9754835963249207,-0.009092599030174986,-1.5599562632021438,1.5772282648145475,1.5790972462471702,9.184887951242055e-05,0.0,0.034931208435001485,-0.0020199849192189087,0.01683561185328225,0.2,0.2,0.0,-0.26340090307402797,False
0,9,-0.009092599030174986,-1.5599562632021438,1.5772282648145475,1.5790972462471702,9.184887951242055e-05,0.0,-0.873100757598877,0.7116934657096863,0.32368195056915283,0.7235376238822937,-0.1669064611196518,-0.9646059274673462,-0.009620309566850888,-1.5594820374657676,1.5775999276720607,1.5797593375997074,2.9233862127063962e-05,0.0,0.034931208435001485,-0.0020199849192189087,0.01683561185328225,0.2,0.2,0.0,-0.2614253585289016,False
0,10,-0.009620309566850888,-1.5594820374657676,1.5775999276720607,1.5797593375997074,2.9233862127063962e-05,0.0,-0.520521342754364,0.6401331424713135,0.5300167798995972,0.8601109385490417,-0.008979848586022854,-0.9713923335075378,-0.009620309566850888,-1.5594820374657676,1.5775999276720607,1.5797593375997074,2.9233862127063962e-05,0.0,0.033168029406152794,-0.002205827213662333,0.015980793494805606,0.2,0.2,0.0,-0.28676168332756247,False
0,11,-0.009620309566850888,-1.5594820374657676,1.5775999276720607,1.5797593375997074,2.9233862127063962e-05,0.0,-0.49253132939338684,0.5589096546173096,0.2948862612247467,0.7076616883277893,0.05307070165872574,-0.9934038519859314,-0.014092147924075092,-1.5542013447525818,1.5818091795457765,1.5867107856942682,-0.0001401329785736117,0.0,0.03291841272281318,-0.002227553428148241,0.015860762587224034,0.2,0.2,0.0,-0.2661615564236299,False
0,12,-0.014092147924075092,-1.5542013447525818,1.5818091795457765,1.5867107856942682,-0.0001401329785736117,0.0,-0.7353922128677368,0.8158358335494995,0.20455344021320343,0.6924149394035339,-0.00046317276428453624,-0.9551535248756409,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.03263472211449367,-0.0022518772360784205,0.015725199883313307,0.2,0.2,0.0,-0.2668113299430963,False
0,13,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.7547078132629395,0.6484503149986267,0.34154897928237915,0.760741651058197,-0.23582106828689575,-0.9703391790390015,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.03253062907272822,-0.0022695831637545316,0.015688693318163388,0.2,0.2,0.0,-0.2646224404859802,False
0,14,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.5657151937484741,0.6368997693061829,0.3996940553188324,0.8048312067985535,-0.011949361301958561,-0.9477289915084839,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.029144195804441667,-0.002763179489096064,0.014368072136679011,0.2,0.2,0.0,-0.3149498991578979,False
0,15,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.7317965030670166,0.7319715023040771,0.28402116894721985,0.5500874519348145,0.016601385548710823,-0.9756726622581482,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.028405442556363947,-0.002857404696002895,0.01409264250781514,0.2,0.2,0.0,-0.2767328957653544,False
0,16,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.5570078492164612,0.6603500843048096,0.3255070745944977,0.7464984059333801,0.09060877561569214,-0.9823178648948669,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.028196261060238804,-0.002883270178577816,0.014015712336543473,0.2,0.2,0.0,-0.26923485958097115,False
0,17,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.6151034235954285,0.6242561340332031,0.4621865451335907,0.8622336387634277,0.02535989135503769,-0.9766902923583984,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,0.0275789717228697,-0.0029575095806787604,0.013791401829795269,0.2,0.2,0.0,-0.2755379629299857,False
0,18,-0.014909879875684224,-1.5531885792607096,1.5826208429778046,1.5880547948370154,-0.00014343392714206263,0.0,-0.6455206274986267,0.6894695162773132,0.316083163022995,0.6788284778594971,-0.13433952629566193,-0.9973521828651428,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,0.02726355584915149,-0.002927941258244409,0.013651618438289381,0.2,0.2,0.0,-0.2703282826036999,False
0,19,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,-0.7889321446418762,0.7156578898429871,0.22035731375217438,0.5479637384414673,-0.21323008835315704,-0.986253559589386,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,0.027250577124697983,-0.002925780777279187,0.01364544043538811,0.2,0.2,0.0,-0.2669760678288963,False
0,20,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,-0.6130742430686951,0.6545378565788269,0.2865602970123291,0.7859782576560974,-0.11829952150583267,-0.9882308840751648,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,0.026315377423468265,-0.0030104103193140017,0.013354731901675857,0.2,0.2,0.0,-0.2806214892495219,False
0,21,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,-0.6696978807449341,0.5944107174873352,0.45296725630760193,0.7592085003852844,0.19588381052017212,-0.9945683479309082,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,0.026315377423468265,-0.0030104103193140017,0.013354731901675857,0.2,0.2,0.0,-0.26750312835878043,False
0,22,-0.034541852579786515,-1.5353178356327177,1.5924014112204123,1.6093387943237947,-0.005175995505424714,0.0,-0.8479381799697876,0.608829915523529,0.45805057883262634,0.6227816343307495,-0.019355442374944687,-0.9474902749061584,-0.03853933095284949,-1.5307813715354437,1.5944163103493871,1.6146136105962765,-0.005621059927327987,0.0,0.026086570984922907,-0.003030156294532068,0.013285439818750255,0.2,0.2,0.0,-0.2708661797453519,False
0,23,-0.03853933095284949,-1.5307813715354437,1.5944163103493871,1.6146136105962765,-0.005621059927327987,0.0,-0.6873760223388672,0.7071318030357361,0.44789332151412964,0.6895089149475098,0.16334502398967743,-0.9953863024711609,-0.038913168394838785,-1.5304781958154277,1.594637889241448,1.6149092746013174,-0.005583530804810602,0.0,0.02598814349605574,-0.0030401876432896674,0.013247860061293582,0.2,0.2,0.0,-0.2691271545369331,False
0,24,-0.038913168394838785,-1.5304781958154277,1.594637889241448,1.6149092746013174,-0.005583530804810602,0.0,-0.85615473985672,0.5292832255363464,0.43448612093925476,0.7579655051231384,-0.3301648795604706,-0.9923859238624573,-0.0395437818457163,-1.529942918622346,1.5950237059293615,1.6155464419864256,-0.0056748708483633226,0.0,0.025831255245996856,-0.003055301472435305,0.013181406157212194,0.2,0.2,0.0,-0.27004664449521293,False
0,25,-0.0395437818457163,-1.529942918622346,1.5950237059293615,1.6155464419864256,-0.0056748708483633226,0.0,-0.7574613094329834,0.7029247879981995,0.3217135965824127,0.6207432746887207,-0.019850237295031548,-0.9423482418060303,-0.040121489674791656,-1.5295464349679586,1.5953043804038183,1.6160474318029623,-0.005851648106504651,0.0,0.02563989485794466,-0.003077330992186581,0.013108360663836777,0.2,0.2,0.0,-0.27073243550682946,False
0,26,-0.040121489674791656,-1.5295464349679586,1.5953043804038183,1.6160474318029623,-0.005851648106504651,0.0,-0.7967495322227478,0.6040458083152771,0.34943386912345886,0.5366867780685425,-0.1310625523328781,-0.9844409227371216,-0.0407531748274664,-1.5290143184133276,1.595576680166545,1.6165161583943068,-0.0059114294943899935,0.0,0.025527996190957383,-0.0030906403734228794,0.01306687290602344,0.2,0.2,0.0,-0.26967916788019713,False
0,27,-0.0407531748274664,-1.5290143184133276,1.595576680166545,1.6165161583943068,-0.0059114294943899935,0.0,-0.7886605858802795,0.7398303151130676,0.1377311646938324,0.626575767993927,-0.08865706622600555,-0.9849779605865479,-0.04130819482541031,-1.528569083354615,1.5957814342739831,1.6169041444158327,-0.005995659382704067,0.0,0.02537688317172287,-0.003111788709064203,0.013006458487595487,0.2,0.2,0.0,-0.27040225527309847,False
0,28,-0.04130819482541031,-1.528569083354615,1.5957814342739831,1.6169041444158327,-0.005995659382704067,0.0,-0.7263687252998352,0.5629661679267883,0.36208540201187134,0.661111056804657,0.17346321046352386,-0.9882190227508545,-0.04170814610035226,-1.528188351174122,1.595926704329019,1.6172798378806799,-0.005968608328953524,0.0,0.025281852732396044,-0.0031227933048818927,0.012979357458367095,0.2,0.2,0.0,-0.2696201836603162,False
0,29,-0.04170814610035226,-1.528188351174122,1.595926704329019,1.6172798378806799,-0.005968608328953524,0.0,-0.7553558349609375,0.6073080897331238,0.35967233777046204,0.7013115882873535,-0.007791087497025728,-0.9756709933280945,-0.04218130730410592,-1.5277813301912797,1.5961806080771628,1.617755245479974,-0.0059001162208703615,0.0,0.02513506741388864,-0.00313707720335098,0.012925879913216334,0.2,0.2,0.0,-0.27042309749599747,False
0,30,-0.04218130730410592,-1.5277813301912797,1.5961806080771628,1.617755245479974,-0.0059001162208703615,0.0,-0.8844613432884216,0.761121928691864,0.25070804357528687,0.7039417028427124,-0.11925803124904633,-0.996963620185852,-0.04218130730410592,-1.5277813301912797,1.5961806080771628,1.617755245479974,-0.0059001162208703615,0.0,0.02034287633611562,-0.0036629465505815277,0.011610323030824182,0.2,0.2,0.0,-0.3414561652685315,False
